video_id,title,channel_name,tanggal,author,komentar,label,komentar_clean,predicted_label,cleaned,stemmed,tokens,token_count,char_count,text_clean,label_keterangan,predicted_score
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.666.383.940,Dryyy7,Keren banget coyyyy,0,keren banget coyyyy,0,keren banget coyyyy,keren banget coyyyy,"['keren', 'banget', 'coyyyy']",3.0,19.0,0,,
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,elonwaskita,emang gak se-profitable alexis17 deh .,1,emang gak se-profitable alexis17 deh .,1,emang gak se profitable alexisit deh,emang gak se profitable alexisit deh,"['emang', 'gak', 'se', 'profitable', 'alexisit', 'deh']",6.0,38.0,1,,
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.154.420.090,ericksullvian027,Anyinggg awowkkwkw 😂😂😂,0,anyinggg awowkkwkw,0,anyinggg awowkkwkw,anyinggg awowkkwkw,"['anyinggg', 'awowkkwkw']",2.0,22.0,0,,
-eV36rVeJQQ,,tanboy kun,,,Bg lowongan pekerjaan nya bg tolong kerja apa ajh,0,,0,,,,,,0,bukan iklan judol,-1.4981681161084528
pBcSMYRU2Ug,,Sebastian Tedy,,,𝐆𝐀 𝐑𝐔 𝐃𝐀 𝐇𝐎 𝐊𝐥..Terpopuler masakini,1,,1,,,,,,1,iklan judol,0.0757010826516219
kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.014.891.970,CoriChu-x7y,Rezeki nomplok di 𝐁𝐔𝐊𝐈𝐓𝟖𝟖𝟖,1,rezeki nomplok 𝐁𝐔𝐊𝐈𝐓𝟖𝟖𝟖,1,rezeki nomplok di bukit888,rezeki nomplok di bukit888,"['rezeki', 'nomplok', 'di', 'bukit888']",4.0,26.0,1,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.015.988.310,Lastwall,Bang bahas hp merk baru dari eropa INOI,0,bang bahas hp merk baru dari eropa inoi,0,bang bahas hp merk baru dari eropa inoi,bang bahas hp merk baru dari eropa inoi,"['bang', 'bahas', 'hp', 'merk', 'baru', 'dari', 'eropa', 'inoi']",8.0,39.0,0,,
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,JohnstonLuc-k2r,keren . gas mari kak 𝐒𝐆𝐈𝟖𝟖,1,keren . gas mari kak 𝐒𝐆𝐈𝟖𝟖,1,keren gas mari kak sgi88,keren gas mari kak sgi88,"['keren', 'gas', 'mari', 'kak', 'sgi88']",5.0,26.0,1,,
WQb70DnhUq4,,Sebastian Tedy,,,Seru banget setiap lihat konten sebas sama grace! Semoga sering kolab di kedepannya! 🙌🏻,1,,1,,,,,,1,iklan judol,0.0012405988033066
MkX3K8Vmvas,,tanboy kun,,,"wuih nongol lagi nih konten manusia rakus,tuh tetangga kota asal lu sedang kena musibah, peduli gk lou jangan cuma perut lou aja yg lou pikirin.<br>klo makan itu yg wajar saja gak perlu rakus seperti itu, ingat di setiap Rizky yg kau dapat ada haknya bagi mereka yg kesusahan apalagi terkena musibah.",0,,0,,,,,,0,bukan iklan judol,-1.2848907473956996
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.911.956.098.120,Langpeters-d5j,"gachor banget, main di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈",1,"gachor banget , main 𝘋𝐄𝘞𝐀𝐃o𝐑𝘈",1,gachor banget main di dewadora,gachor banget main di dewadora,"['gachor', 'banget', 'main', 'di', 'dewadora']",5.0,31.0,1,,
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.250.360.442.740,renrens1,Mana berani,0,mana berani,0,mana berani,mana berani,"['mana', 'berani']",2.0,11.0,0,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,SariPutri-c5n,emang gak se-seru alexis17 deh .,1,emang gak se-seru alexis17 deh .,1,emang gak se seru alexisit deh,emang gak se seru alexisit deh,"['emang', 'gak', 'se', 'seru', 'alexisit', 'deh']",6.0,32.0,1,,
-eV36rVeJQQ,,tanboy kun,,,makan bkso beranak dong 20kg,0,,0,,,,,,0,bukan iklan judol,-1.0651573083173262
hEGVZ5y4oGI,Kenapa Honda Brio Bisa Laku ?? | Apa Cuman Karena Murah ??,FUSE BOX,1.745.483.487.613.300,DaniSunarto-z5s,"Buset videonya sih gokil,⭐𝘼𝙇𝙀𝙓𝙄𝙎17",1,"buset videonya sih gokil , 𝘼𝙇𝙀𝙓𝙄𝙎17",1,buset videonya sih gokil alexisit,buset video sih gokil alexisit,"['buset', 'videonya', 'sih', 'gokil', 'alexisit']",5.0,34.0,1,,
Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,FitriPermata-p9u,𝘼𝙇𝙀𝙓𝙄𝙎17 udah terbaik ! .,1,𝘼𝙇𝙀𝙓𝙄𝙎17 udah terbaik ! .,1,alexisit udah terbaik,alexisit udah baik,"['alexisit', 'udah', 'terbaik']",3.0,25.0,1,,
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,DimasSubagio-p7w,ggwp ! alexis17 nonton teriak kegirangan .,1,ggwp ! alexis17 nonton teriak kegirangan .,0,ggwp alexisit nonton teriak kegirangan,ggwp alexisit nonton teriak girang,"['ggwp', 'alexisit', 'nonton', 'teriak', 'kegirangan']",5.0,42.0,1,,
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,mansurrangga-m9l,"seminggu main alexis17 , gue udah bayar asuransi kesehatan !",1,"seminggu main alexis17 , gue udah bayar asuransi kesehatan !",1,seminggu main alexisit gue udah bayar asuransi kesehatan,minggu main alexisit gue udah bayar asuransi sehat,"['seminggu', 'main', 'alexisit', 'gue', 'udah', 'bayar', 'asuransi', 'kesehatan']",8.0,60.0,1,,
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.780.535.760,Helmi-m1j,pajak tahunannya brp ya?,0,pajak tahunannya brp ya ?,0,pajak tahunannya brp ya,pajak tahun brp ya,"['pajak', 'tahunannya', 'brp', 'ya']",4.0,24.0,0,,
MkX3K8Vmvas,,tanboy kun,,,"Wah mantul thu sop Nya kuah enak, gw udah berapKali makan ga bosan ☺️",0,,0,,,,,,0,bukan iklan judol,-0.4927489195520042
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.616.390.164,TROYMace-f5g,"Siapa yang gak senyum kalau main di P U L A U 7 7 7, cuaan terus..",1,"gak senyum main p u l a u 7 7 7 , cuaan ..",1,siapa yang gak senyum kalau main di p u l a u t t t cuaan terus,siapa yang gak senyum kalau main di p u l a u t t t cua terus,"['siapa', 'yang', 'gak', 'senyum', 'kalau', 'main', 'di', 'p', 'u', 'l', 'a', 'u', 't', 't', 't', 'cuaan', 'terus']",17.0,66.0,1,,
MkX3K8Vmvas,,tanboy kun,,,SOP JANDA MM2100 !! mantap betul,0,,0,,,,,,0,bukan iklan judol,-0.345951356506289
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.363.675.180,suryapuj,"ditanya A, jawabannya Z, X, Y",0,"ditanya a , jawabannya z , x , y",0,ditanya a jawabannya z x y,tanya a jawab z x y,"['ditanya', 'a', 'jawabannya', 'z', 'x', 'y']",6.0,29.0,0,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,AmirarB8On,"modal receh makswin , gg sih",1,"modal receh makswin , gg sih",1,modal receh makswin gg sih,modal receh makswin gg sih,"['modal', 'receh', 'makswin', 'gg', 'sih']",5.0,28.0,1,,
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.354.748.077.890,dwiestya7445,👏🏻👏🏻👏🏻👏🏻👏🏻 tepuk tangaaaan 🎉,0,tepuk tangaaaan,0,tepuk tangaaaan,tepuk tangaaaan,"['tepuk', 'tangaaaan']",2.0,28.0,0,,
MkX3K8Vmvas,,tanboy kun,,,"Jujur, ❤MINI 1221❤ bikin penasaran terus—grafis cakep, alur ngalir, vibes naik! ✨",1,,1,,,,,,1,iklan judol,0.1541343419793511
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.018.540.880,Azelia_lily,​ @Sp12er ya lucu sih. Hp kek gitu buat game😂 padahal bukan hp gamers,0,​ ya lucu sih . hp kek gitu buat game padahal bukan hp gamers,0,aspi2er ya lucu sih hp kek gitu buat game padahal bukan hp gamers,aspi2er ya lucu sih hp kek gitu buat game padahal bukan hp gamers,"['aspi2er', 'ya', 'lucu', 'sih', 'hp', 'kek', 'gitu', 'buat', 'game', 'padahal', 'bukan', 'hp', 'gamers']",13.0,69.0,0,,
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.668.219.290,ruihernandita4591,next diesel drift,0,next diesel drift,0,next diesel drift,next diesel drift,"['next', 'diesel', 'drift']",3.0,17.0,0,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.360.888.300,mudagiat,Info sppi yang real mba,0,info sppi yang real mba,0,info sppi yang real mba,info sppi yang real mba,"['info', 'sppi', 'yang', 'real', 'mba']",5.0,23.0,0,,
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.658.856.280,lalapo5167,akhirnya yang di tunggu tunggu🔥🔥🔥,0,tunggu tunggu,0,akhirnya yang di tunggu tunggu,akhir yang di tunggu tunggu,"['akhirnya', 'yang', 'di', 'tunggu', 'tunggu']",5.0,33.0,0,,
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,antoninugraha-p4z,bro tau ga alexis17 ! udah support e-wallet proses kilat,1,bro tau ga alexis17 ! udah support e-wallet proses kilat,1,bro tau ga alexisit udah support e wallet proses kilat,bro tau ga alexisit udah support e wallet proses kilat,"['bro', 'tau', 'ga', 'alexisit', 'udah', 'support', 'e', 'wallet', 'proses', 'kilat']",10.0,56.0,1,,
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.394.242.641.830,adiwijaya8467,Yaelah main catur aja ngamuk pak,0,yaelah main catur aja ngamuk pak,0,yaelah main catur aja ngamuk pak,yaelah main catur aja ngamuk pak,"['yaelah', 'main', 'catur', 'aja', 'ngamuk', 'pak']",6.0,32.0,0,,
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,wasisoktavian,"alexis17 ! tuh emang ngerti kebutuhan membernya , kasih bonus surprise",1,"alexis17 ! tuh emang ngerti kebutuhan membernya , kasih bonus surprise",1,alexisit tuh emang ngerti kebutuhan membernya kasih bonus surprise,alexisit tuh emang ngerti butuh membernya kasih bonus surprise,"['alexisit', 'tuh', 'emang', 'ngerti', 'kebutuhan', 'membernya', 'kasih', 'bonus', 'surprise']",9.0,70.0,1,,
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.991.650,Ulkuhanilknur,Sukses selalu mandalika77,1,sukses mandalika77,1,sukses selalu mandalikatt,sukses selalu mandalikatt,"['sukses', 'selalu', 'mandalikatt']",3.0,25.0,1,,
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,maheswaraumar,emang gak se-transparan alexis17 deh .,1,emang gak se-transparan alexis17 deh .,1,emang gak se transparan alexisit deh,emang gak se transparan alexisit deh,"['emang', 'gak', 'se', 'transparan', 'alexisit', 'deh']",6.0,38.0,1,,
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,TariqEQ2AU,"modal wede , gacir abis",1,"modal wede , gacir abis",1,modal wede gacir abis,modal wede gacir abis,"['modal', 'wede', 'gacir', 'abis']",4.0,23.0,1,,
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,eluhsetiawan-r3z,"alexis17 , emang ga duanya , pelayanan super royal , wd lancar jaya",1,"alexis17 , emang ga duanya , pelayanan super royal , wd lancar jaya",1,alexisit emang ga duanya pelayanan super royal wd lancar jaya,alexisit emang ga dua layan super royal wd lancar jaya,"['alexisit', 'emang', 'ga', 'duanya', 'pelayanan', 'super', 'royal', 'wd', 'lancar', 'jaya']",10.0,67.0,1,,
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,wijayapardi,alexis17 makasih bnrn asik jp aja,1,alexis17 makasih bnrn asik jp aja,1,alexisit makasih bnrn asik jp aja,alexisit makasih bnrn asik jp aja,"['alexisit', 'makasih', 'bnrn', 'asik', 'jp', 'aja']",6.0,33.0,1,,
IlkUUwDFCiI,YAMAHA CRYPTON | Begini Rasanya Bila Yamaha Buat Motor Bebek 4 Tak | Motomobi Used Bike,Motomobi,2025-03-21 13:00:27+00:00,MurniatiDesfa-f4n,"swert bonanja gacir , modal jepek",1,"swert bonanja gacir , modal jepek",1,swert bonanja gacir modal jepek,swert bonanja gacir modal jepek,"['swert', 'bonanja', 'gacir', 'modal', 'jepek']",5.0,33.0,1,,
Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,SintaKristanto-x6h,buset 𝑨𝑳𝑬𝑿𝑰𝑺17 keluarin promo bagus banget .,1,buset 𝑨𝑳𝑬𝑿𝑰𝑺17 keluarin promo bagus banget .,1,buset alexisit keluarin promo bagus banget,buset alexisit keluarin promo bagus banget,"['buset', 'alexisit', 'keluarin', 'promo', 'bagus', 'banget']",6.0,44.0,1,,
CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,Hiro2FSBt,"bener-bener situs terpercaya , recommended",1,"bener-bener situs terpercaya , recommended",1,bener bener situs terpercaya recommended,bener bener situs percaya recommended,"['bener', 'bener', 'situs', 'terpercaya', 'recommended']",5.0,42.0,1,,
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,CorriRozae,benerga ru da ho ki gacoor gua nyampah doang,1,benerga ru da ho ki gacoor gua nyampah doang,1,benerga ru da ho ki gacoor gua nyampah doang,benerga ru da ho ki gacoor gua nyampah doang,"['benerga', 'ru', 'da', 'ho', 'ki', 'gacoor', 'gua', 'nyampah', 'doang']",9.0,44.0,1,,
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.394.242.210.520,askaranabastala-t8l,Anjing Kampung lebih memiliki hargadiri dibandingkan Macan Sirkus,0,anjing kampung lebih memiliki hargadiri dibandingkan macan sirkus,0,anjing kampung lebih memiliki hargadiri dibandingkan macan sirkus,anjing kampung lebih milik hargadiri banding macan sirkus,"['anjing', 'kampung', 'lebih', 'memiliki', 'hargadiri', 'dibandingkan', 'macan', 'sirkus']",8.0,65.0,0,,
pBcSMYRU2Ug,,Sebastian Tedy,,,Next bertahan hidup seminggu di Arab Saudi 🗿💀,0,,0,,,,,,0,bukan iklan judol,-0.3353042223069316
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.401.450.783.250,DimasPutri-q3s,"Baru gabung ALEXIS⭐17⭐ sebulan, udah bisa buka usaha!",1,"baru gabung alexis17 sebulan , udah bisa buka usaha !",1,baru gabung alexisit sebulan udah bisa buka usaha,baru gabung alexisit bulan udah bisa buka usaha,"['baru', 'gabung', 'alexisit', 'sebulan', 'udah', 'bisa', 'buka', 'usaha']",8.0,53.0,1,,
MkX3K8Vmvas,,tanboy kun,,,Bener SOP janda penasaran asalnya dri mna sampai d sebut SOP janda 🧐🧐🤭,0,,0,,,,,,0,bukan iklan judol,-0.2410909493849925
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,173.995.145.397.184,GultomAmania-ut6zr,"No HP nya keren.
MAJU MAJU BOS BOS🎉",0,no hp nya keren . maju maju bos bos,0,no hp nya keren maju maju bos bos,no hp nya keren maju maju bos bos,"['no', 'hp', 'nya', 'keren', 'maju', 'maju', 'bos', 'bos']",8.0,35.0,0,,
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.153.830.720,satriaxradewa5561,Ziko jadi anak motor 9:40,0,ziko anak motor 9:40,0,ziko jadi anak motor 9 ao,ziko jadi anak motor 9 ao,"['ziko', 'jadi', 'anak', 'motor', '9', 'ao']",6.0,25.0,0,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,MegakdVqg,maen gacor abis,1,maen gacor abis,1,maen gacor abis,maen gacor abis,"['maen', 'gacor', 'abis']",3.0,15.0,1,,
pBcSMYRU2Ug,,Sebastian Tedy,,,aku adalah anak kos yang kelaparan di tengah malam dan g ada uang buat beli makan tapi nekat nonton ini sambil nelen ludah,0,,0,,,,,,0,bukan iklan judol,-1.6445043083837978
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,permadiokta,gak pusing mikirin biaya sekolah kalo udah join alexis17 .,1,gak pusing mikirin biaya sekolah kalo udah join alexis17 .,1,gak pusing mikirin biaya sekolah kalo udah join alexisit,gak pusing mikirin biaya sekolah kalo udah join alexisit,"['gak', 'pusing', 'mikirin', 'biaya', 'sekolah', 'kalo', 'udah', 'join', 'alexisit']",9.0,58.0,1,,
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.740.030.997.357.150,dewabatwa,"𝐀G𝘜𝘚TO𝘛𝘖 jackpot gampang banget, gk percaya..",1,"𝐀g𝘜𝘚to𝘛𝘖 jackpot gampang banget , gk percaya ..",1,agustoto jackpot gampang banget gk percaya,agustoto jackpot gampang banget gk percaya,"['agustoto', 'jackpot', 'gampang', 'banget', 'gk', 'percaya']",6.0,45.0,1,,
pBcSMYRU2Ug,,Sebastian Tedy,,,SS ada di Australia??? 😮,0,,0,,,,,,0,bukan iklan judol,-0.858428295899148
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.394.204.657.500,Nandistorikuli,Moh gua kalau ada anisnya bacot doang kerja kgak,0,moh gua kalau ada anisnya bacot doang kerja kgak,0,moh gua kalau ada anisnya bacot doang kerja kgak,moh gua kalau ada anis bacot doang kerja kgak,"['moh', 'gua', 'kalau', 'ada', 'anisnya', 'bacot', 'doang', 'kerja', 'kgak']",9.0,48.0,0,,
-eV36rVeJQQ,,tanboy kun,,,"Kurang mantep,klo makan pas ada sayurnya pasti sayurnya jarang disentuh",0,,0,,,,,,0,bukan iklan judol,-0.892825723351951
VAEyOCCBlx4,KING OF AEROX !! Modifikasi Yamaha Aerox Alpha Turbo by Nakano Garage #AtenxKatros,Atenx Katros,1.739.979.584.470.430,WisnuKusuma-x6x,wah jadi pngn nmax ring 14 pakai punya aerox + spakbor depan nya,0,pngn nmax ring 14 pakai aerox + spakbor nya,0,wah jadi pngn nmax ring ia pakai punya aerox spakbor depan nya,wah jadi pngn nmax ring ia pakai punya aerox spakbor depan nya,"['wah', 'jadi', 'pngn', 'nmax', 'ring', 'ia', 'pakai', 'punya', 'aerox', 'spakbor', 'depan', 'nya']",12.0,64.0,0,,
-eV36rVeJQQ,,tanboy kun,,,Paling mudah Jepey nya dari yg lain-Garuda Hoki.,0,,0,,,,,,0,bukan iklan judol,-0.4969752676149252
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,174.533.677.909.225,shellasyakhfiani290,"Kalimatnya kayak pkia AI, sesuai lah seperti yg dia gaungkan",0,"kalimatnya kayak pkia ai , sesuai lah seperti yg dia gaungkan",0,kalimatnya kayak pkia ai sesuai lah seperti yg dia gaungkan,kalimat kayak pkia ai sesuai lah seperti yg dia gaung,"['kalimatnya', 'kayak', 'pkia', 'ai', 'sesuai', 'lah', 'seperti', 'yg', 'dia', 'gaungkan']",10.0,60.0,0,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.285.054.580,MuhammadMudayin," @DailyInsporation  dikit"" buzzer 😂😂🤣",0,dikit '' buzzer,0,adailyinsporation dikit buzzer,adailyinsporation dikit buzzer,"['adailyinsporation', 'dikit', 'buzzer']",3.0,37.0,0,,
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.343.969.624.970,orde_plongo.3.0,jane mudeng tenan opo gur wathon njeplak je dul?,0,jane mudeng tenan opo gur wathon njeplak je dul ?,0,jane mudeng tenan opo gur wathon njeplak je dul,jane mudeng tenan opo gur wathon njeplak je dul,"['jane', 'mudeng', 'tenan', 'opo', 'gur', 'wathon', 'njeplak', 'je', 'dul']",9.0,48.0,0,,
J2_Egvu2QII,"GAK SAMPAI 600JT, DAPET MOBIL PHEV: JAECOO J7",Ridwan Hanif,1.740.052.978.713.190,ibrahimVolkan-i8e,"𝗺𝗮𝗶𝗻 𝘀𝗮𝗷𝗮 𝗱𝗶 M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳!  Jarang2 dapat ling bagus baru kali ini merasakan petir merah si kakek, senang x hati ini hahaha ,",1,"𝗺𝗮𝗶𝗻 𝘀𝗮𝗷𝗮 𝗱𝗶 m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 ! jarang2 ling bagus kali merasakan petir merah si kakek , senang x hati hahaha ,",1,main saja di mandalikatt jarang2 dapat ling bagus baru kali ini merasakan petir merah si kakek senang x hati ini hahaha,main saja di mandalikatt jarang2 dapat ling bagus baru kali ini rasa petir merah si kakek senang x hati ini hahaha,"['main', 'saja', 'di', 'mandalikatt', 'jarang2', 'dapat', 'ling', 'bagus', 'baru', 'kali', 'ini', 'merasakan', 'petir', 'merah', 'si', 'kakek', 'senang', 'x', 'hati', 'ini', 'hahaha']",21.0,124.0,1,,
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.169.149.110,MuberraSibel,"Main di ＭΛＮDALIKΛ𝟟𝟟 bikin happy banget, hasilnya gacir abis!",1,"main ｍλｎdalikλ𝟟𝟟 bikin happy banget , hasilnya gacir abis !",1,main di mlndalikltt bikin happy banget hasilnya gacir abis,main di mlndalikltt bikin happy banget hasil gacir abis,"['main', 'di', 'mlndalikltt', 'bikin', 'happy', 'banget', 'hasilnya', 'gacir', 'abis']",9.0,60.0,1,,
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.789.781.740,MayaKristanto-f2e,Semua orang bilang ALEXIS⭐17⭐ tuh bener-bener bikin ketagihan.,1,semua orang bilang alexis17 tuh bener-bener bikin ketagihan .,1,semua orang bilang alexisit tuh bener bener bikin ketagihan,semua orang bilang alexisit tuh bener bener bikin tagih,"['semua', 'orang', 'bilang', 'alexisit', 'tuh', 'bener', 'bener', 'bikin', 'ketagihan']",9.0,62.0,1,,
pBcSMYRU2Ug,,Sebastian Tedy,,,"Sebas lek maem kok gilani se..  Seng bebek dijilat. Nyruput es dikembalikan lagi, abis dari mulut dikeluarin tumplekne jadi satu lagi.. Kok jelek an maem e bas..",0,,0,,,,,,0,bukan iklan judol,-0.8634693640242237
pBcSMYRU2Ug,,Sebastian Tedy,,,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1375"">22:55</a>",0,,0,,,,,,0,bukan iklan judol,-0.4313401442307692
WQb70DnhUq4,,Sebastian Tedy,,,Cocok nihhh😂,0,,0,,,,,,0,bukan iklan judol,-0.6175305031191749
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.129.403.000,CemileYasar-v5z,pertama kali awak rasain jp 100juta cuma di mandalika77 itu,1,kali awak rasain jp 100juta mandalika77,1,pertama kali awak rasain jp ioojuta cuma di mandalikatt itu,pertama kali awak rasain jp ioojuta cuma di mandalikatt itu,"['pertama', 'kali', 'awak', 'rasain', 'jp', 'ioojuta', 'cuma', 'di', 'mandalikatt', 'itu']",10.0,59.0,1,,
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.664.360.210,adeendrosusilo1601,Aura rally nyA kuat banget😊,0,aura rally nya kuat banget,0,aura rally nya kuat banget,aura rally nya kuat banget,"['aura', 'rally', 'nya', 'kuat', 'banget']",5.0,27.0,0,,
VAEyOCCBlx4,KING OF AEROX !! Modifikasi Yamaha Aerox Alpha Turbo by Nakano Garage #AtenxKatros,Atenx Katros,1.739.975.985.312.590,sandisofian1659,"Ini baru aerox tanpa Ngorok, gokill Mr Atenk..",0,"aerox ngorok , gokill mr atenk ..",0,ini baru aerox tanpa ngorok gokill mr atenk,ini baru aerox tanpa ngorok gokill mr atenk,"['ini', 'baru', 'aerox', 'tanpa', 'ngorok', 'gokill', 'mr', 'atenk']",8.0,46.0,0,,
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,rajataolga,"semangat bosqu , terbaik λ l e x i s 1 7 ,",1,"semangat bosqu , terbaik λ l e x i s 1 7 ,",1,semangat bosqu terbaik l l e x i s i t,semangat bosqu baik l l e x i s i t,"['semangat', 'bosqu', 'terbaik', 'l', 'l', 'e', 'x', 'i', 's', 'i', 't']",11.0,42.0,1,,
MkX3K8Vmvas,,tanboy kun,,,Ngiler bgt liatnya 😋😋😋 jarang bgt bara bilang ondeh mandwh lamak bana  👍👍👍,0,,0,,,,,,0,bukan iklan judol,-0.5691696557109684
